"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS ADP"
"1499","DaShawn Keirsey",ATL,"OF203","1471","1471","NaN","0.0","-"
"1500","Nicky Lopez",COL,"3B59","1473","1473","NaN","0.0","-792"
"1501","Bryan Ramos",BAL,"3B60","1474","1474","NaN","0.0","-615"
"1502","Matt Koperniak",STL,"OF204","1475","1475","NaN","0.0","-"
"1503","Tristan Peters",CWS,"OF205","1476","1476","NaN","0.0","-"
"1504","Justin Dean",CHC,"OF206","1477","1477","NaN","0.0","-"
"1505","Jonah Bride",TEX,"3B61","1479","1479","NaN","0.0","-813"
"1506","Denzer Guzman",LAA,"SS66","1480","1480","NaN","0.0","-590"
"1507","Stuart Fairchild",CLE,"OF207","1481","1481","NaN","0.0","-935"
"1508","Petey Halpin",CLE,"OF208","1482","1482","NaN","0.0","-675"
"1509","Luke Williams",ATL,"2B96","1483","1483","NaN","0.0","-"
"1510","Jared Serna",MIA,"2B97","1484","1484","NaN","0.0","-"
"1511","Weston Wilson",BAL,"OF209","1485","1485","NaN","0.0","-"
"1512","Juan Yepez",FA,"1B76","1486","1486","NaN","0.0","-"
"1513","Michael Siani",LAD,"OF210","1488","1488","NaN","0.0","-864"
"1514","Kevin Newman",KC,"SS67","1489","1489","NaN","0.0","-"
"1515","Connor Joe",SEA,"OF211","1491","1491","NaN","0.0","-"
"1516","Jorbit Vivas",NYY,"2B98","1492","1492","NaN","0.0","-"
"1517","Garrett Stubbs",PHI,"C114","1493","1493","NaN","0.0","-993"
"1518","Michael Arroyo",SEA,"2B99","1494","1494","NaN","0.0","-545"
"1519","Hector Rodriguez",CIN,"OF212","1495","1495","NaN","0.0","-415"
"1520","Max Anderson",DET,"2B100","1496","1496","NaN","0.0","-397"
"1521","Rhylan Thomas",SEA,"OF213","1497","1497","NaN","0.0","-647"
"1522","Samad Taylor",SD,"OF214","1498","1498","NaN","0.0","-843"
"1523","Donovan Solano",FA,"1B77","1500","1500","NaN","0.0","-904"
"1524","Kahlil Watson",CLE,"LF11","1501","1501","NaN","0.0","-690"
"1525","Tim Elko",CWS,"1B78","1502","1502","NaN","0.0","-826"
"1526","Cavan Biggio",HOU,"1B79","1503","1503","NaN","0.0","-821"
"1527","Blaze Jordan",STL,"3B62","1504","1504","NaN","0.0","-"
"1528","Luis Vazquez",BAL,"SS68","1505","1505","NaN","0.0","-"
"1529","Vimael Machin",COL,"3B63","1506","1506","NaN","0.0","-"
"1530","Christian Franklin",WSH,"OF215","1507","1507","NaN","0.0","-621"
"1531","Aaron Schunk",ATL,"3B64","1508","1508","NaN","0.0","-"
"1532","Billy Cook",PIT,"OF216","1509","1509","NaN","0.0","-"
"1533","Steward Berroa",MIL,"OF217","1510","1510","NaN","0.0","-"
"1534","Ben Cowles",CHC,"SS69","1511","1511","NaN","0.0","-"
"1535","Anthony Seigler",BOS,"3B65","1512","1512","NaN","0.0","-"
"1536","Niko Kavadas",LAA,"1B80","1513","1513","NaN","0.0","-859"
"1537","Trey Lipscomb",WSH,"3B66","1514","1514","NaN","0.0","-"
"1538","Kemp Alderman",MIA,"OF218","1515","1515","NaN","0.0","-462"
"1539","Trei Cruz",DET,"SS70","1516","1516","NaN","0.0","-688"
"1540","Dominic Fletcher",PIT,"OF219","1517","1517","NaN","0.0","-"
"1541","Eduardo Valencia",DET,"DH7","1518","1518","NaN","0.0","-610"
"1542","Tsung-Che Cheng",BOS,"SS71","1519","1519","NaN","0.0","-1021"
"1543","Nick Morabito",NYM,"OF220","1520","1520","NaN","0.0","-"
"1544","Jose Azocar",ATL,"OF221","1521","1521","NaN","0.0","-"
"1545","Kristian Robinson",ARI,"OF222","1522","1522","NaN","0.0","-691"
"1546","Ronny Simon",PIT,"2B101","1523","1523","NaN","0.0","-"
"1547","Josh Kasevich",TOR,"SS72","1524","1524","NaN","0.0","-"
"1548","Marco Luciano",NYY,"SS73","1525","1525","NaN","0.0","-574"
"1549","RJ Schreck",TOR,"OF223","1526","1526","NaN","0.0","-774"
"1550","Davis Wendzel",PIT,"3B67","1527","1527","NaN","0.0","-"
"1551","Ryan Fitzgerald",LAD,"SS74","1528","1528","NaN","0.0","-"
"1552","Scott Kingery",CHC,"2B102","1529","1529","NaN","0.0","-780"
"1553","Trey Mancini",LAA,"OF224","1530","1530","NaN","0.0","-641"
"1554","Nate Furman",SF,"2B103","1531","1531","NaN","0.0","-854"
"1555","Emmanuel Rivera",FA,"3B68","1532","1532","NaN","0.0","-"
"1556","Luken Baker",ARI,"1B81","1533","1533","NaN","0.0","-"
"1557","Vinny Capra",BOS,"3B69","1534","1534","NaN","0.0","-"
"1558","Oliver Dunn",CWS,"3B70","1535","1535","NaN","0.0","-"
"1559","Leandro Cedeno",SD,"1B82","1536","1536","NaN","0.0","-909"
"1560","Grae Kessinger",NYM,"2B104","1537","1537","NaN","0.0","-"
"1561","Ethan Murray",MIL,"SS75","1538","1538","NaN","0.0","-"
"1562","Sergio Alcantara",WSH,"3B71","1539","1539","NaN","0.0","-"
"1563","Jose Barrero",BAL,"SS76","1540","1540","NaN","0.0","-"
"1564","Patrick Wisdom",SEA,"3B72","1541","1541","NaN","0.0","-811"
"1565","Cristian Pache",NYM,"OF225","1542","1542","NaN","0.0","-"
"1566","Tristin English",ATL,"1B83","1543","1543","NaN","0.0","-"
"1567","Jack Winkler",HOU,"SS77","1544","1544","NaN","0.0","-1044"
"1568","Donovan Walton",LAA,"2B105","1545","1545","NaN","0.0","-"
